id_tweet,score_mots_pos_neg,score_emojis_pos_neg,nb_exclamations_intensifieurs,nb_negations,nb_moycaracteres,nb_mots,target
88346,0,0,0,0,4.0,6,0
88347,0,0,2,0,3.25,4,1
88348,0,0,1,0,4.125,8,0
88349,2,0,0,0,4.4,10,1
88350,2,0,0,0,4.090909090909091,22,1
88351,0,0,0,0,3.75,8,0
88352,0,0,3,1,3.8333333333333335,6,0
88353,-1,0,0,0,4.363636363636363,11,0
88354,0,0,3,0,4.8,5,1
88355,0,0,0,0,4.631578947368421,19,1
88356,0,0,0,0,4.666666666666667,3,1
88357,1,0,1,0,4.2,5,0
88358,1,0,0,0,5.0,5,1
88359,0,0,0,0,3.2,30,0
88360,-1,0,2,0,3.5294117647058822,17,0
88361,0,0,2,0,3.8181818181818183,22,1
88362,0,0,1,0,2.5,2,0
88363,-1,0,2,0,3.75,27,1
88364,2,0,0,0,3.5454545454545454,11,0
88365,0,0,0,0,4.428571428571429,7,1
88366,-1,0,0,0,8.0,2,0
88367,1,0,0,0,4.333333333333333,9,0
88368,-1,0,0,0,3.789473684210526,20,0
88369,0,0,2,0,2.5,2,0
88370,0,0,0,0,1.6,5,1
88371,-1,0,4,1,4.375,16,0
88372,2,0,2,0,3.5714285714285716,22,1
88373,-1,0,1,0,3.2,6,1
88374,0,0,1,1,3.3703703703703702,27,0
88375,-1,0,2,0,3.789473684210526,19,0
88376,3,0,1,0,3.5,14,1
88377,0,0,0,0,2.5454545454545454,12,1
88378,1,0,4,0,4.363636363636363,11,1
88379,-1,0,0,0,3.0,9,0
88380,4,0,0,0,4.5,16,1
88381,0,0,2,0,5.2,5,1
88382,0,0,0,0,0.0,0,0
88383,-1,0,1,0,3.161290322580645,31,0
88384,0,0,0,0,4.2,5,0
88385,0,0,2,0,6.0,1,1
88386,-1,0,0,1,4.545454545454546,22,1
88387,0,0,0,0,4.5,10,1
88388,1,0,1,1,2.9444444444444446,19,0
88389,-2,0,3,1,4.086956521739131,23,1
88390,0,0,0,0,5.2,6,1
88391,1,0,0,0,4.833333333333333,12,0
88392,0,0,1,0,4.5,17,1
88393,-1,0,0,0,3.8,5,0
88394,1,0,0,0,4.071428571428571,14,0
88395,0,0,1,0,4.529411764705882,17,1
88396,1,0,2,0,4.2272727272727275,22,1
88397,1,0,0,1,4.25,8,1
88398,-1,0,0,0,4.260869565217392,23,0
88399,1,0,1,0,5.777777777777778,10,1
88400,0,0,1,0,3.4285714285714284,28,0
88401,-1,0,0,0,3.6153846153846154,26,1
88402,-1,0,0,0,4.5,4,1
88403,0,0,1,0,3.347826086956522,23,0
88404,0,0,0,0,5.375,8,0
88405,-1,0,0,0,4.5,4,0
88406,1,0,0,1,3.2,10,0
88407,1,0,2,0,3.761904761904762,21,1
88408,3,0,3,0,3.9166666666666665,24,1
88409,2,0,1,0,4.666666666666667,3,1
88410,-1,0,1,0,4.6,10,1
88411,2,0,1,0,3.9523809523809526,21,1
88412,-1,0,0,1,3.789473684210526,19,1
88413,1,0,1,0,4.130434782608695,23,0
88414,2,0,0,1,4.461538461538462,13,1
88415,0,0,1,1,3.5555555555555554,18,0
88416,0,0,0,0,5.6,5,1
88417,-3,0,1,0,3.608695652173913,23,0
88418,0,0,0,0,3.6,15,0
88419,0,0,1,1,4.277777777777778,18,1
88420,1,0,0,0,4.5,4,1
88421,3,0,0,0,4.571428571428571,14,1
88422,0,0,0,0,4.142857142857143,14,0
88423,1,0,0,0,3.7916666666666665,24,1
88424,0,0,2,0,4.3076923076923075,13,1
88425,1,0,1,0,4.0,7,1
88426,0,0,0,0,3.875,8,1
88427,-1,0,0,0,4.166666666666667,12,0
88428,1,0,1,0,3.909090909090909,11,1
88429,0,0,0,1,5.2,5,1
88430,0,0,2,0,2.857142857142857,7,0
88431,0,0,0,0,2.888888888888889,9,1
88432,2,0,0,0,6.6,5,1
88433,1,0,0,0,3.84,25,0
88434,1,0,0,0,6.4,6,1
88435,1,0,1,0,6.0,2,1
88436,1,0,0,0,4.166666666666667,6,1
88437,1,0,0,1,3.4,10,1
88438,2,0,0,0,3.6315789473684212,19,1
88439,0,0,0,0,3.0,7,1
88440,1,0,1,0,4.5,8,1
88441,0,0,1,0,2.5384615384615383,13,0
88442,0,0,1,0,2.5,4,0
88443,1,0,0,0,7.0,2,1
88444,1,0,1,0,3.6666666666666665,6,0
88445,0,0,0,0,3.5,6,1
88446,0,0,4,0,4.333333333333333,6,1
88447,1,0,2,0,3.6923076923076925,14,0
88448,0,0,0,0,3.142857142857143,7,0
88449,2,0,0,0,4.090909090909091,11,1
88450,-1,0,0,0,4.0,4,0
88451,2,0,0,0,3.2666666666666666,15,0
88452,-1,0,0,0,4.0,5,0
88453,0,0,0,0,7.0,1,1
88454,4,0,0,0,3.8125,16,1
88455,2,0,2,0,3.8333333333333335,7,1
88456,0,0,0,0,4.25,4,1
88457,1,0,1,0,4.285714285714286,8,0
88458,0,0,0,0,3.8,10,1
88459,-3,0,2,0,4.333333333333333,22,0
88460,0,0,0,0,3.1818181818181817,11,0
88461,0,0,0,0,6.0,1,1
88462,-1,0,0,1,3.5185185185185186,27,0
88463,-1,0,3,0,3.6666666666666665,21,0
88464,-1,0,1,1,4.217391304347826,23,0
88465,0,0,0,0,0.0,0,1
88466,-1,0,0,0,3.75,4,0
88467,1,0,1,0,3.6666666666666665,24,0
88468,0,0,0,0,3.6153846153846154,13,0
88469,0,0,1,1,3.2142857142857144,14,0
88470,-1,0,2,0,3.466666666666667,15,1
88471,0,0,0,0,3.7333333333333334,16,1
88472,1,0,0,0,4.5,8,0
88473,0,0,0,0,3.142857142857143,7,1
88474,1,0,1,0,4.166666666666667,6,1
88475,1,0,2,1,2.75,8,0
88476,0,0,0,0,6.0,3,1
88477,2,0,0,0,3.8823529411764706,17,1
88478,1,0,2,1,3.466666666666667,15,0
88479,0,0,0,0,4.375,16,0
88480,0,0,1,0,5.0,13,1
88481,6,0,3,0,3.761904761904762,22,1
88482,1,0,1,0,4.888888888888889,10,1
88483,-1,0,2,1,4.0588235294117645,17,0
88484,0,0,1,0,3.56,25,1
88485,0,0,0,0,4.4,5,1
88486,0,0,0,0,4.25,4,1
88487,0,0,1,0,9.0,2,1
88488,0,0,0,0,5.75,5,1
88489,3,0,2,0,3.769230769230769,14,1
88490,0,0,0,0,4.0,1,1
88491,1,0,0,0,4.0,18,1
88492,-2,0,0,1,4.0,3,0
88493,0,0,0,0,3.8333333333333335,6,1
88494,1,0,1,0,3.75,16,1
88495,0,0,0,0,3.5,4,0
88496,1,0,0,0,4.428571428571429,14,0
88497,0,0,0,0,3.4814814814814814,27,1
88498,2,0,0,0,3.3333333333333335,3,1
88499,1,0,0,0,2.888888888888889,9,1
88500,0,0,0,0,3.6666666666666665,29,1
88501,1,0,0,0,4.166666666666667,19,1
88502,0,0,0,0,3.9,10,1
88503,0,0,0,0,3.6842105263157894,19,1
88504,-1,0,0,0,5.4,10,1
88505,0,0,1,0,3.3076923076923075,13,0
88506,0,0,1,0,4.461538461538462,13,1
88507,-1,0,1,0,3.5,2,0
88508,0,0,1,1,3.0,5,0
88509,1,0,0,0,3.5,4,0
88510,2,0,1,0,3.8421052631578947,20,1
88511,2,0,0,0,3.6666666666666665,18,0
88512,1,0,1,0,3.473684210526316,19,1
88513,1,0,0,0,3.7,10,1
88514,-2,0,0,1,3.4,5,0
88515,-1,0,0,0,3.0,3,0
88516,0,0,0,2,3.8333333333333335,13,0
88517,1,0,0,0,3.6,5,0
88518,0,0,0,0,4.833333333333333,18,1
88519,0,0,0,0,5.777777777777778,9,1
88520,1,0,2,0,3.2941176470588234,17,0
88521,0,0,1,0,3.5714285714285716,14,0
88522,2,0,0,0,5.0,10,1
88523,2,0,3,0,3.8333333333333335,6,1
88524,0,0,1,0,3.7058823529411766,18,1
88525,-1,0,0,0,3.7,10,1
88526,0,0,0,0,4.111111111111111,9,1
88527,1,0,0,0,6.25,4,1
88528,1,0,2,0,3.9047619047619047,21,0
88529,-1,0,1,0,3.6363636363636362,11,1
88530,-2,0,0,0,4.636363636363637,22,0
88531,-1,0,1,2,3.4074074074074074,27,1
88532,0,0,0,0,4.428571428571429,7,1
88533,2,0,3,1,4.166666666666667,18,0
88534,1,0,1,0,4.0,8,0
88535,1,0,0,0,3.3684210526315788,19,0
88536,1,0,2,0,3.3333333333333335,6,1
88537,0,0,0,0,3.5,22,1
88538,0,0,2,0,3.6956521739130435,23,1
88539,0,0,1,0,5.090909090909091,11,1
88540,1,0,0,0,4.5625,16,1
88541,1,0,2,0,3.888888888888889,9,1
88542,0,0,1,0,3.5714285714285716,14,1
88543,0,0,0,1,3.739130434782609,23,0
88544,0,0,1,0,3.0,23,1
88545,-1,0,1,2,3.2222222222222223,9,0
88546,-1,0,3,1,3.7777777777777777,9,0
88547,0,0,0,0,0.0,0,0
88548,-1,0,1,2,3.8260869565217392,23,0
88549,2,0,1,0,3.3333333333333335,3,1
88550,-1,0,5,0,4.25,16,0
88551,0,0,0,1,4.411764705882353,17,0
88552,0,0,1,0,5.0,6,1
88553,-2,0,1,0,4.45,20,1
88554,1,0,0,0,5.076923076923077,14,0
88555,0,0,1,1,4.769230769230769,13,0
88556,0,0,0,1,5.0,15,1
88557,1,0,5,0,3.2,15,1
88558,-1,0,1,0,4.294117647058823,17,1
88559,0,0,0,0,5.0,3,0
88560,0,0,0,1,3.4375,16,1
88561,0,0,0,0,3.0,2,1
88562,-1,0,0,1,3.8333333333333335,6,0
88563,1,0,0,0,3.466666666666667,15,0
88564,1,0,0,0,4.2,5,1
88565,0,0,2,0,5.25,4,1
88566,0,0,0,0,0.0,0,1
88567,0,0,0,0,5.333333333333333,3,1
88568,0,0,1,0,5.0,7,1
88569,-2,0,2,0,4.125,16,0
88570,-1,0,0,0,5.095238095238095,21,0
88571,0,0,0,0,3.3636363636363638,11,1
88572,0,0,1,0,3.75,16,0
88573,0,0,0,0,2.3333333333333335,3,1
88574,0,0,0,0,10.0,1,1
88575,0,0,0,0,5.666666666666667,3,1
88576,1,0,1,0,4.6,5,1
88577,1,0,3,0,4.818181818181818,11,0
88578,0,0,1,1,4.0,9,1
88579,2,0,1,0,4.130434782608695,23,1
88580,1,0,1,0,5.0,16,1
88581,0,0,1,1,3.0,3,0
88582,-1,0,0,0,4.105263157894737,19,0
88583,0,0,0,0,4.444444444444445,9,1
88584,0,0,2,0,4.555555555555555,9,1
88585,-1,0,0,0,4.0,6,0
88586,0,0,0,0,3.7142857142857144,7,0
88587,0,0,0,0,2.5,2,1
88588,1,0,0,0,4.5,6,1
88589,0,0,1,0,4.5,2,1
88590,1,0,0,0,3.6470588235294117,17,1
88591,3,0,2,1,4.318181818181818,22,0
88592,1,0,0,0,3.6923076923076925,13,1
88593,2,0,3,0,4.0,8,1
88594,2,0,0,0,4.6,7,0
88595,-1,0,1,0,3.2857142857142856,8,0
88596,0,0,1,0,4.25,17,0
88597,0,0,0,1,3.823529411764706,21,0
88598,-1,0,3,0,3.3043478260869565,23,0
88599,2,0,4,0,3.642857142857143,14,1
88600,-1,0,0,1,4.642857142857143,14,1
88601,0,0,3,0,4.25,8,1
88602,0,0,0,0,4.0,4,1
88603,-4,0,2,0,3.962962962962963,27,0
88604,1,0,0,1,3.6875,16,0
88605,0,0,3,0,2.875,8,1
88606,0,0,0,0,3.6153846153846154,13,0
88607,-1,0,2,0,4.333333333333333,6,0
88608,0,0,3,0,3.739130434782609,23,1
88609,1,0,2,0,5.25,8,1
88610,1,0,3,0,3.15,20,1
88611,2,0,3,0,4.4,10,0
88612,4,0,1,0,4.857142857142857,15,1
88613,3,0,1,0,5.0,11,1
88614,-2,0,3,0,3.6666666666666665,16,0
88615,2,0,2,0,4.666666666666667,7,1
88616,0,0,0,0,4.142857142857143,7,0
88617,0,0,1,0,3.25,4,0
88618,0,0,0,1,4.666666666666667,9,1
88619,1,0,1,0,4.2105263157894735,19,1
88620,0,0,0,0,3.5,2,1
88621,-1,0,0,0,4.0,16,0
88622,-1,0,1,0,4.6,5,0
88623,1,0,0,0,10.5,2,1
88624,0,0,0,0,3.3333333333333335,4,0
88625,1,0,1,0,4.684210526315789,20,1
88626,0,0,1,1,2.923076923076923,13,0
88627,0,0,0,0,3.3636363636363638,11,0
88628,1,0,0,1,3.875,16,0
88629,1,0,0,0,3.875,8,1
88630,1,0,0,0,3.2,5,1
88631,-1,0,0,0,4.0,17,0
88632,0,0,0,0,5.176470588235294,17,0
88633,1,0,0,0,3.4,7,0
88634,0,0,0,0,3.1538461538461537,15,0
88635,0,0,2,1,4.631578947368421,19,1
88636,0,0,0,0,3.9411764705882355,17,0
88637,2,0,0,0,4.333333333333333,6,1
88638,1,0,0,0,3.6153846153846154,13,1
88639,2,0,6,0,3.65,21,1
88640,2,0,2,0,3.2222222222222223,30,1
88641,1,0,0,0,3.6,5,1
88642,0,0,0,0,3.6666666666666665,3,1
88643,1,0,0,0,3.9,10,1
88644,1,0,0,0,4.25,4,1
88645,-1,0,0,0,3.4,5,1
88646,0,0,0,0,3.5,10,0
88647,0,0,0,0,5.428571428571429,7,0
88648,-2,0,0,1,3.68,25,0
88649,0,0,1,0,3.8125,16,1
88650,0,0,0,0,3.9523809523809526,21,0
88651,0,0,1,1,3.625,24,0
88652,2,0,1,0,4.294117647058823,17,1
88653,1,0,3,0,4.0,17,1
88654,0,0,0,0,4.5,8,0
88655,1,0,1,0,4.944444444444445,18,1
88656,1,0,0,0,3.8666666666666667,15,1
88657,1,0,0,0,3.125,16,0
88658,-2,0,1,0,4.142857142857143,21,0
88659,0,0,0,0,1.0,1,0
88660,0,0,0,0,5.473684210526316,19,1
88661,-1,0,0,0,4.0,2,1
88662,1,0,0,0,3.6,5,1
88663,2,0,1,0,3.923076923076923,13,1
88664,-1,0,0,0,2.923076923076923,13,1
88665,0,0,0,0,4.8,10,1
88666,-1,0,0,1,3.75,8,0
88667,-1,0,0,0,3.8,10,1
88668,0,0,0,0,5.0,2,0
88669,1,0,2,0,4.714285714285714,14,1
88670,0,0,0,0,4.666666666666667,3,1
88671,-1,0,0,0,4.352941176470588,17,0
88672,-2,0,0,0,4.2,10,0
88673,0,0,0,0,2.4,5,1
88674,1,0,2,0,3.7777777777777777,18,1
88675,1,0,2,0,4.0,22,1
88676,1,0,0,1,3.857142857142857,7,1
88677,-1,0,0,0,4.4,5,0
88678,0,0,1,0,4.0,22,1
88679,1,0,0,0,3.6315789473684212,22,1
88680,2,0,1,0,4.769230769230769,13,0
88681,0,0,1,0,4.153846153846154,15,0
88682,0,0,2,0,4.571428571428571,21,0
88683,0,0,1,0,4.454545454545454,12,1
88684,-1,0,0,0,3.8333333333333335,24,1
88685,-2,0,1,1,3.64,25,0
88686,1,0,1,0,5.0,2,1
88687,0,0,1,0,3.8461538461538463,13,1
88688,-1,0,1,1,4.1,10,0
88689,0,0,2,0,3.4615384615384617,27,0
88690,0,0,0,0,5.0,3,1
88691,0,0,2,0,4.090909090909091,11,0
88692,0,0,1,0,2.8,10,0
88693,1,0,0,0,4.4,10,1
88694,1,0,1,1,3.2857142857142856,14,1
88695,0,0,1,0,5.333333333333333,3,1
88696,0,0,0,0,3.6666666666666665,3,0
88697,0,0,0,0,3.5833333333333335,12,0
88698,-1,0,2,0,4.857142857142857,7,1
88699,1,0,2,1,3.1923076923076925,26,1
88700,0,0,0,0,3.7142857142857144,7,0
88701,0,0,1,1,3.0,5,0
88702,2,0,1,0,4.666666666666667,3,1
88703,1,0,1,0,3.142857142857143,21,0
88704,0,0,2,0,3.9444444444444446,19,1
88705,0,0,0,0,3.6666666666666665,6,0
88706,2,0,1,0,4.0,13,1
88707,0,0,0,0,4.421052631578948,19,0
88708,-1,0,2,0,3.8636363636363638,23,1
88709,0,0,0,0,3.84,25,0
88710,-1,0,0,0,4.0,6,0
88711,-1,0,1,0,5.0,14,0
88712,0,0,0,1,4.181818181818182,11,0
88713,0,0,0,0,3.761904761904762,21,1
88714,0,0,0,0,3.7142857142857144,7,1
88715,-1,0,0,0,3.6666666666666665,15,0
88716,0,0,0,0,3.8,5,1
88717,0,0,0,0,3.869565217391304,23,0
88718,1,0,0,0,4.0,16,1
88719,-1,0,0,1,4.416666666666667,12,0
88720,-1,0,0,0,5.0,1,0
88721,0,0,1,0,4.2,10,1
88722,0,0,0,0,3.8947368421052633,19,1
88723,0,0,1,0,4.130434782608695,23,1
88724,0,0,1,0,5.916666666666667,13,1
88725,2,0,2,0,4.761904761904762,21,1
88726,1,0,0,0,3.4642857142857144,28,1
88727,-2,0,1,0,4.055555555555555,18,0
88728,1,0,1,0,3.3333333333333335,3,1
88729,0,0,0,0,2.6666666666666665,3,1
88730,4,0,2,0,4.476190476190476,21,0
88731,-1,0,0,1,4.157894736842105,19,0
88732,0,0,1,1,3.2,5,0
88733,0,0,0,0,4.3076923076923075,13,0
88734,1,0,2,0,4.0,7,1
88735,0,0,3,0,4.473684210526316,19,1
88736,0,0,1,0,3.25,5,1
88737,-1,0,1,0,3.857142857142857,7,0
88738,2,0,2,0,4.166666666666667,12,1
88739,1,0,1,0,3.76,25,0
88740,2,0,1,0,4.4,10,1
88741,1,0,0,0,3.3636363636363638,11,1
88742,1,0,2,0,3.909090909090909,11,1
88743,1,0,2,0,3.210526315789474,19,1
88744,1,0,0,0,4.5,2,1
88745,3,0,4,0,3.7222222222222223,19,1
88746,-1,0,1,0,3.375,8,0
88747,0,0,0,0,3.7142857142857144,7,1
88748,0,0,0,1,3.8333333333333335,6,0
88749,2,0,1,0,4.857142857142857,14,1
88750,0,0,2,0,2.923076923076923,13,0
88751,0,0,2,0,3.75,12,0
88752,1,0,0,0,4.545454545454546,11,1
88753,2,0,0,0,4.1,21,1
88754,0,0,1,0,3.857142857142857,22,1
88755,0,0,0,0,3.1666666666666665,6,1
88756,0,0,0,1,3.6923076923076925,13,1
88757,1,0,0,0,6.0,3,1
88758,2,0,0,0,4.052631578947368,19,0
88759,1,0,2,0,3.8260869565217392,23,1
88760,0,0,0,0,3.5,14,1
88761,1,0,0,0,4.4,5,1
88762,-1,0,0,0,3.25,4,0
88763,0,0,1,1,3.6153846153846154,27,0
88764,1,0,2,0,4.142857142857143,7,1
88765,-1,0,3,0,3.3076923076923075,26,0
88766,1,0,1,0,4.8,6,0
88767,0,0,0,0,3.3636363636363638,11,1
88768,0,0,0,0,4.0,12,0
88769,-1,0,0,0,4.4,21,1
88770,1,0,0,0,3.727272727272727,11,1
88771,0,0,0,0,4.857142857142857,7,1
88772,-2,0,0,0,4.086956521739131,23,1
88773,1,0,0,1,3.8333333333333335,6,1
88774,0,0,0,0,4.0,2,0
88775,0,0,0,1,2.5,4,0
88776,0,0,0,0,3.5714285714285716,7,0
88777,3,0,0,0,4.538461538461538,13,1
88778,0,0,0,0,3.25,8,0
88779,1,0,0,0,4.0,5,0
88780,3,0,0,0,4.846153846153846,13,1
88781,0,0,0,0,3.6,10,1
88782,0,0,1,0,4.6875,16,0
88783,-1,0,2,0,4.777777777777778,9,0
88784,1,0,1,0,3.6470588235294117,17,1
88785,0,0,0,0,2.5,3,0
88786,0,0,0,0,6.333333333333333,3,0
88787,0,0,5,0,7.6923076923076925,13,1
88788,0,0,0,0,4.75,12,0
88789,2,0,1,1,4.125,12,1
88790,1,0,0,0,6.8,5,1
88791,0,0,1,0,3.8421052631578947,19,0
88792,3,0,0,0,3.875,16,1
88793,0,0,0,0,3.6363636363636362,11,0
88794,1,0,0,0,4.333333333333333,3,1
88795,0,0,0,1,4.875,8,0
88796,0,0,0,0,6.4,5,1
88797,0,0,1,0,4.7272727272727275,11,0
88798,-1,0,5,0,3.4583333333333335,24,0
88799,0,0,0,0,3.4,5,1
88800,0,0,0,0,3.6666666666666665,10,1
88801,0,0,0,1,3.1666666666666665,12,1
88802,1,0,1,0,3.25,17,1
88803,-1,0,0,0,4.125,8,0
88804,0,0,0,0,3.125,8,1
88805,1,0,0,0,3.6666666666666665,3,1
88806,-1,0,0,0,3.4166666666666665,12,0
88807,1,0,3,0,5.0,2,1
88808,0,0,0,0,3.727272727272727,11,1
88809,0,0,0,1,3.4285714285714284,7,0
88810,-1,0,0,0,4.0,8,0
88811,-1,0,1,1,3.2413793103448274,29,0
88812,0,0,0,0,4.1,11,1
88813,1,0,2,0,3.357142857142857,14,1
88814,3,0,1,0,4.111111111111111,9,1
88815,0,0,0,0,4.714285714285714,7,1
88816,0,0,1,0,6.0,3,1
88817,0,0,0,1,3.75,24,0
88818,-1,0,2,2,4.230769230769231,13,1
88819,1,0,1,1,4.4,15,1
88820,0,0,0,0,4.333333333333333,3,0
88821,2,0,1,0,3.357142857142857,14,1
88822,0,0,0,1,3.875,8,0
88823,1,0,0,0,4.666666666666667,6,1
88824,2,0,2,0,4.4,10,1
88825,0,0,0,0,3.5,10,0
88826,4,0,0,0,4.363636363636363,11,1
88827,0,0,1,1,3.25,4,1
88828,0,0,2,0,4.7272727272727275,11,1
88829,-3,0,3,2,3.95,20,1
88830,0,0,0,0,5.2,5,1
88831,-1,0,0,0,4.388888888888889,18,0
88832,-1,0,0,0,3.6666666666666665,9,0
88833,1,0,0,0,4.7,10,1
88834,0,0,1,0,4.0,18,1
88835,0,0,0,1,4.916666666666667,12,1
88836,0,0,0,1,3.357142857142857,28,0
88837,2,0,2,0,3.9523809523809526,21,0
88838,0,0,1,0,3.909090909090909,11,1
88839,1,0,3,0,4.0,8,0
88840,-1,0,1,1,3.9166666666666665,12,0
88841,1,0,3,0,3.625,8,1
88842,0,0,1,0,3.0,1,1
88843,0,0,0,1,4.666666666666667,9,0
88844,-1,0,0,0,4.0,3,0
88845,2,0,1,0,4.2,10,1
88846,0,0,0,0,10.333333333333334,10,1
88847,3,0,3,0,4.117647058823529,17,1
88848,3,0,0,0,3.2857142857142856,22,1
88849,-1,0,2,0,3.888888888888889,9,0
88850,0,0,0,0,3.5555555555555554,9,1
88851,0,0,2,0,3.0,5,1
88852,1,0,0,0,3.5,6,1
88853,-1,0,0,0,4.3076923076923075,13,0
88854,0,0,0,0,3.3333333333333335,6,0
88855,0,0,0,0,3.3333333333333335,6,0
88856,3,0,1,0,3.3636363636363638,11,1
88857,0,0,0,0,3.2,5,0
88858,1,0,0,0,4.384615384615385,13,1
88859,0,0,0,1,3.5238095238095237,21,0
88860,-1,0,0,0,3.6666666666666665,9,0
88861,0,0,3,0,5.461538461538462,13,1
88862,0,0,1,0,3.2222222222222223,9,1
88863,1,0,2,0,3.7916666666666665,24,0
88864,0,0,2,0,3.6666666666666665,9,1
88865,0,0,0,0,3.6666666666666665,18,1
88866,0,0,0,1,4.066666666666666,15,1
88867,1,0,1,0,3.375,8,0
88868,0,0,0,0,4.25,9,0
88869,0,0,2,0,3.5,13,1
88870,0,0,0,0,4.666666666666667,6,0
88871,0,0,1,0,4.625,17,1
88872,0,0,1,0,7.0,2,1
88873,0,0,0,1,3.8,15,0
88874,0,0,3,0,4.5,11,1
88875,-1,0,0,0,4.3,10,0
88876,0,0,0,0,4.285714285714286,14,0
88877,3,0,1,0,3.764705882352941,17,1
88878,1,0,0,0,4.142857142857143,14,1
88879,1,0,0,0,4.5,6,0
88880,0,0,0,0,3.5,2,1
88881,-2,0,0,1,3.0714285714285716,14,0
88882,2,0,2,0,4.222222222222222,20,1
88883,0,0,1,0,4.1875,16,1
88884,-1,0,0,0,3.75,4,0
88885,0,0,0,0,3.5714285714285716,14,0
88886,2,0,0,0,4.083333333333333,13,1
88887,-2,0,0,0,4.0,9,0
88888,1,0,3,0,3.6,5,1
88889,1,0,0,0,3.75,4,0
88890,1,0,2,0,4.5,10,0
88891,0,0,0,0,4.428571428571429,7,0
88892,1,0,0,1,3.6842105263157894,19,1
88893,0,0,0,0,4.0,2,1
88894,-1,0,0,0,3.0,3,0
88895,0,0,0,1,3.272727272727273,11,1
88896,-1,0,1,0,4.833333333333333,12,0
88897,0,0,2,0,4.888888888888889,9,1
88898,1,0,0,0,4.083333333333333,12,1
88899,0,0,0,0,3.857142857142857,14,1
88900,0,0,0,0,3.6666666666666665,18,1
88901,-1,0,0,0,4.235294117647059,17,0
88902,2,0,1,0,3.6666666666666665,13,1
88903,0,0,2,1,4.0,16,1
88904,0,0,2,0,3.857142857142857,7,1
88905,1,0,1,0,4.086956521739131,24,1
88906,0,0,0,0,4.2,6,0
88907,1,0,0,0,5.052631578947368,19,0
88908,-1,0,0,0,3.8,15,0
88909,-1,0,0,0,3.769230769230769,13,1
88910,0,0,0,0,4.0,1,1
88911,0,0,1,0,3.357142857142857,14,1
88912,0,0,0,0,3.0,2,0
88913,1,0,4,0,3.5,19,1
88914,1,0,2,0,3.5294117647058822,17,1
88915,1,0,0,0,3.75,4,1
88916,0,0,0,0,3.090909090909091,11,0
88917,1,0,0,0,3.7777777777777777,9,1
88918,1,0,1,0,3.6666666666666665,22,0
88919,0,0,0,0,4.0,10,1
88920,0,0,1,0,3.0,4,0
88921,-1,0,3,0,4.285714285714286,15,0
88922,-1,0,0,0,4.833333333333333,6,1
88923,2,0,2,0,3.6470588235294117,17,1
88924,0,0,0,0,6.0,1,1
88925,0,0,2,0,2.909090909090909,11,0
88926,0,0,0,0,8.0,1,1
88927,-1,0,2,0,3.8125,16,0
88928,1,0,0,0,3.375,10,1
88929,0,0,0,0,4.111111111111111,9,1
88930,0,0,0,1,4.041666666666667,25,1
88931,2,0,2,0,3.8260869565217392,23,0
88932,4,0,1,0,4.0,9,1
88933,1,0,1,0,3.3636363636363638,12,1
88934,1,0,0,0,3.75,24,1
88935,2,0,1,0,4.5,4,1
88936,2,0,0,1,4.176470588235294,17,1
88937,-1,0,1,0,6.5,4,1
88938,0,0,3,0,4.857142857142857,15,1
88939,0,0,0,2,4.083333333333333,12,0
88940,1,0,1,0,5.0,19,0
88941,1,0,0,1,3.5,4,0
88942,1,0,0,1,6.0,6,1
88943,0,0,0,0,3.75,4,0
88944,0,0,0,0,2.6666666666666665,3,0
88945,0,0,1,0,3.3448275862068964,29,0
88946,0,0,1,0,3.05,20,1
88947,0,0,1,0,2.8333333333333335,12,1
88948,0,0,0,0,4.761904761904762,21,0
88949,0,0,0,1,4.0,16,1
88950,1,0,0,0,4.571428571428571,7,1
88951,0,0,0,0,5.0,13,0
88952,3,0,4,0,4.166666666666667,12,1
88953,1,0,0,0,3.9166666666666665,12,1
88954,1,0,0,0,3.4,5,0
88955,1,0,1,1,4.0,4,0
88956,3,0,2,0,3.4285714285714284,7,1
88957,0,0,0,0,3.5,6,1
88958,-1,0,3,1,3.5454545454545454,11,0
88959,0,0,1,0,3.25,8,0
88960,0,0,2,0,3.789473684210526,19,1
88961,0,0,0,0,4.25,8,0
88962,1,0,0,0,3.6153846153846154,13,0
88963,0,0,0,1,4.6923076923076925,13,0
88964,-1,0,0,0,3.0,4,0
88965,-1,0,1,0,3.8181818181818183,22,0
88966,-2,0,0,0,4.071428571428571,14,0
88967,2,0,1,0,4.2727272727272725,11,1
88968,0,0,0,1,3.75,4,0
88969,0,0,0,0,3.375,8,1
88970,0,0,0,1,3.6,15,0
88971,-2,0,0,0,4.071428571428571,14,1
88972,0,0,0,1,3.9411764705882355,17,1
88973,-1,0,0,0,3.5714285714285716,14,1
88974,1,0,0,1,3.875,8,1
88975,-2,0,1,0,3.7916666666666665,24,0
88976,0,0,1,0,4.3125,16,1
88977,1,0,1,0,3.8,10,1
88978,0,0,2,1,4.25,20,0
88979,-3,0,2,0,3.2777777777777777,18,0
88980,-1,0,0,0,5.0,3,0
88981,2,0,1,0,4.25,12,1
88982,0,0,0,0,3.2,5,0
88983,2,0,4,0,5.066666666666666,15,1
88984,0,0,0,0,7.0,2,1
88985,-1,0,1,0,5.0,6,0
88986,0,0,1,0,3.8,15,0
88987,0,0,4,0,5.0,11,0
88988,0,0,1,0,3.3333333333333335,12,1
